Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
transDateTime = formattedTransDateTime,,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.002s,PASSED
currentTime2 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.001s,PASSED
"formatter2 = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.002s,PASSED
formattedSettlementDate = plusDays(1).format(formatter2),,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.005s,PASSED
"println(""SettlementDate: "" + formattedSettlementDate)",,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.002s,PASSED
settlementDate = formattedSettlementDate,,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.001s,PASSED
currentTime3 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.001s,PASSED
"formatter3 = DateTimeFormatter.ofPattern(""yyMMddHHmmss"")",,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.004s,PASSED
formattedReferenceNumber = currentTime3.format(formatter3),,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.006s,PASSED
"println(""Reference Number: "" + formattedReferenceNumber)",,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.001s,PASSED
referenceNumber = formattedReferenceNumber,,,,2023-06-13 15:42:38,2023-06-13 15:42:38,0.001s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/GET SIGNATURE SERVICE -  emoney dana open denom inquiry""))",,,,2023-06-13 15:42:38,2023-06-13 15:42:39,0.825s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-13 15:42:39,2023-06-13 15:42:39,0.043s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-13 15:42:39,2023-06-13 15:42:39,0.001s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-13 15:42:39,2023-06-13 15:42:39,0.001s,PASSED
"danaInquiryResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/dana inquiry""))",,,,2023-06-13 15:42:39,2023-06-13 15:42:42,3.180s,PASSED
"RC = getElementPropertyValue(danaInquiryResponse, ""responseCode"")",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.054s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.002s,PASSED
"transactionData = getElementPropertyValue(danaInquiryResponse, ""transactionData"")",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.048s,PASSED
transactionData = transactionData,,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.001s,PASSED
"println(""transaction data is : "" + transactionData)",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.002s,PASSED
"nationalPmtData = getElementPropertyValue(danaInquiryResponse, ""nationalPmtData"")",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.054s,PASSED
nationalPmtData1 = nationalPmtData,,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.001s,PASSED
"replacedNationalPmtData = nationalPmtData1.replaceAll("""""", ""\\"""")",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.009s,PASSED
nationalPmtData = replacedNationalPmtData,,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.001s,PASSED
"println(""National Payment Data is : "" + replacedNationalPmtData)",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.002s,PASSED
"verifyResponseStatusCode(danaInquiryResponse, 200)",,,,2023-06-13 15:42:42,2023-06-13 15:42:42,0.005s,PASSED
,,,,,,,
Test Cases/PaymentDanaCase(Saving),,,,2023-06-13 15:42:42,2023-06-13 15:42:52,9.448s,PASSED
currentTime = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.003s,PASSED
"formatter = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.002s,PASSED
formattedLocalDate = currentTime.format(formatter),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.000s,PASSED
"println(""Local Date: "" + formattedLocalDate)",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
localDate = formattedLocalDate,,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
currentTime1 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.002s,PASSED
"formatter1 = DateTimeFormatter.ofPattern(""HHmmss"")",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
formattedLocalTime = currentTime1.format(formatter1),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
"println(""Local Time: "" + formattedLocalTime)",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.002s,PASSED
localTime = formattedLocalTime,,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
formattedTransDateTime = formattedLocalDate + formattedLocalTime,,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
"println(""Trans Date Time: "" + formattedTransDateTime)",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
transDateTime = formattedTransDateTime,,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
currentTime2 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
"formatter2 = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.002s,PASSED
formattedSettlementDate = plusDays(1).format(formatter2),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
"println(""SettlementDate: "" + formattedSettlementDate)",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.002s,PASSED
settlementDate = formattedSettlementDate,,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.002s,PASSED
currentTime3 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.002s,PASSED
"formatter3 = DateTimeFormatter.ofPattern(""yyMMddHHmmss"")",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
formattedReferenceNumber = currentTime3.format(formatter3),,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.003s,PASSED
"println(""Reference Number: "" + formattedReferenceNumber)",,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.003s,PASSED
referenceNumber = formattedReferenceNumber,,,,2023-06-13 15:42:44,2023-06-13 15:42:44,0.001s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/GET SIGNATURE SERVICE -  - emoney dana open denom payment""))",,,,2023-06-13 15:42:44,2023-06-13 15:42:45,0.830s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-13 15:42:45,2023-06-13 15:42:45,0.047s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-13 15:42:45,2023-06-13 15:42:45,0.002s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-13 15:42:45,2023-06-13 15:42:45,0.001s,PASSED
"danaPaymentResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/dana payment""))",,,,2023-06-13 15:42:45,2023-06-13 15:42:52,7.036s,PASSED
"RC = getElementPropertyValue(danaPaymentResponse, ""responseCode"")",,,,2023-06-13 15:42:52,2023-06-13 15:42:52,0.059s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-13 15:42:52,2023-06-13 15:42:52,0.002s,PASSED
"verifyResponseStatusCode(danaPaymentResponse, 200)",,,,2023-06-13 15:42:52,2023-06-13 15:42:52,0.004s,PASSED
,,,,,,,
Test Cases/AdviceDanaCase,,,,2023-06-13 15:42:52,2023-06-13 15:42:56,4.396s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/Advice/GET SIGNATURE SERVICE - dana Advice Payment""))",,,,2023-06-13 15:42:53,2023-06-13 15:42:54,0.696s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-13 15:42:54,2023-06-13 15:42:54,0.038s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-13 15:42:54,2023-06-13 15:42:54,0.001s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-13 15:42:54,2023-06-13 15:42:54,0.001s,PASSED
"danaAdviceResponse = sendRequest(findTestObject(""Postman/Advice/dana Payment Advice""))",,,,2023-06-13 15:42:54,2023-06-13 15:42:56,2.635s,PASSED
"RC = getElementPropertyValue(danaAdviceResponse, ""responseCode"")",,,,2023-06-13 15:42:56,2023-06-13 15:42:56,0.037s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-13 15:42:56,2023-06-13 15:42:56,0.001s,PASSED
"verifyResponseStatusCode(danaAdviceResponse, 200)",,,,2023-06-13 15:42:56,2023-06-13 15:42:56,0.004s,PASSED
