Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"formatter = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.006s,PASSED
formattedLocalDate = currentTime.format(formatter),,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
"println(""Local Date: "" + formattedLocalDate)",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
localDate = formattedLocalDate,,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
currentTime1 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.002s,PASSED
"formatter1 = DateTimeFormatter.ofPattern(""HHmmss"")",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
formattedLocalTime = currentTime1.format(formatter1),,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
"println(""Local Time: "" + formattedLocalTime)",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
localTime = formattedLocalTime,,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
formattedTransDateTime = formattedLocalDate + formattedLocalTime,,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.002s,PASSED
"println(""Trans Date Time: "" + formattedTransDateTime)",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.002s,PASSED
transDateTime = formattedTransDateTime,,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.002s,PASSED
currentTime2 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
"formatter2 = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
formattedSettlementDate = plusDays(1).format(formatter2),,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.006s,PASSED
"println(""SettlementDate: "" + formattedSettlementDate)",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
settlementDate = formattedSettlementDate,,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.002s,PASSED
currentTime3 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.002s,PASSED
"formatter3 = DateTimeFormatter.ofPattern(""yyMMddHHmmss"")",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.002s,PASSED
formattedReferenceNumber = currentTime3.format(formatter3),,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.003s,PASSED
"println(""Reference Number: "" + formattedReferenceNumber)",,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
referenceNumber = formattedReferenceNumber,,,,2023-06-14 14:34:40,2023-06-14 14:34:40,0.001s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/GET SIGNATURE SERVICE -  emoney dana open denom inquiry""))",,,,2023-06-14 14:34:40,2023-06-14 14:34:41,0.814s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-14 14:34:41,2023-06-14 14:34:41,0.047s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-14 14:34:41,2023-06-14 14:34:41,0.002s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-14 14:34:41,2023-06-14 14:34:41,0.001s,PASSED
"danaInquiryResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/dana inquiry""))",,,,2023-06-14 14:34:41,2023-06-14 14:34:44,3.250s,PASSED
"RC = getElementPropertyValue(danaInquiryResponse, ""responseCode"")",,,,2023-06-14 14:34:44,2023-06-14 14:34:45,0.072s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.003s,PASSED
"transactionData = getElementPropertyValue(danaInquiryResponse, ""transactionData"")",,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.076s,PASSED
transactionData = transactionData,,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.002s,PASSED
"println(""transaction data is : "" + transactionData)",,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.002s,PASSED
"nationalPmtData = getElementPropertyValue(danaInquiryResponse, ""nationalPmtData"")",,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.112s,PASSED
nationalPmtData1 = nationalPmtData,,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.002s,PASSED
"replacedNationalPmtData = nationalPmtData1.replaceAll("""""", ""\\"""")",,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.010s,PASSED
nationalPmtData = replacedNationalPmtData,,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.003s,PASSED
"println(""National Payment Data is : "" + replacedNationalPmtData)",,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.004s,PASSED
"verifyResponseStatusCode(danaInquiryResponse, 200)",,,,2023-06-14 14:34:45,2023-06-14 14:34:45,0.022s,PASSED
,,,,,,,
Test Cases/PaymentDanaCase(Saving),,,,2023-06-14 14:34:45,2023-06-14 14:34:58,12.992s,FAILED
currentTime = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.003s,PASSED
"formatter = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.003s,PASSED
formattedLocalDate = currentTime.format(formatter),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
"println(""Local Date: "" + formattedLocalDate)",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
localDate = formattedLocalDate,,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.002s,PASSED
currentTime1 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
"formatter1 = DateTimeFormatter.ofPattern(""HHmmss"")",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.002s,PASSED
formattedLocalTime = currentTime1.format(formatter1),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
"println(""Local Time: "" + formattedLocalTime)",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.004s,PASSED
localTime = formattedLocalTime,,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
formattedTransDateTime = formattedLocalDate + formattedLocalTime,,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
"println(""Trans Date Time: "" + formattedTransDateTime)",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.002s,PASSED
transDateTime = formattedTransDateTime,,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
currentTime2 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
"formatter2 = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
formattedSettlementDate = plusDays(1).format(formatter2),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.002s,PASSED
"println(""SettlementDate: "" + formattedSettlementDate)",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.002s,PASSED
settlementDate = formattedSettlementDate,,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
currentTime3 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
"formatter3 = DateTimeFormatter.ofPattern(""yyMMddHHmmss"")",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
formattedReferenceNumber = currentTime3.format(formatter3),,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.001s,PASSED
"println(""Reference Number: "" + formattedReferenceNumber)",,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.002s,PASSED
referenceNumber = formattedReferenceNumber,,,,2023-06-14 14:34:47,2023-06-14 14:34:47,0.002s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/GET SIGNATURE SERVICE -  - emoney dana open denom payment""))",,,,2023-06-14 14:34:47,2023-06-14 14:34:48,1.103s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-14 14:34:48,2023-06-14 14:34:48,0.050s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-14 14:34:48,2023-06-14 14:34:48,0.003s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-14 14:34:48,2023-06-14 14:34:48,0.002s,PASSED
"danaPaymentResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/dana payment""))",,,,2023-06-14 14:34:48,2023-06-14 14:34:58,9.233s,PASSED
"RC = getElementPropertyValue(danaPaymentResponse, ""responseCode"")",,,,2023-06-14 14:34:58,2023-06-14 14:34:58,0.059s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-14 14:34:58,2023-06-14 14:34:58,0.001s,PASSED
"verifyResponseStatusCode(danaPaymentResponse, 200)",,,,2023-06-14 14:34:58,2023-06-14 14:34:58,0.007s,PASSED
"verifyElementPropertyValue(danaPaymentResponse, ""responseCode"", ""68"")",,,,2023-06-14 14:34:58,2023-06-14 14:34:58,0.141s,FAILED
,,,,,,,
Test Cases/AdviceDanaCase,,,,2023-06-14 14:34:58,2023-06-14 14:35:02,4.674s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/Advice/GET SIGNATURE SERVICE - dana Advice Payment""))",,,,2023-06-14 14:34:59,2023-06-14 14:35:00,0.964s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-14 14:35:00,2023-06-14 14:35:00,0.039s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-14 14:35:00,2023-06-14 14:35:00,0.001s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-14 14:35:00,2023-06-14 14:35:00,0.001s,PASSED
"danaAdviceResponse = sendRequest(findTestObject(""Postman/Advice/dana Payment Advice""))",,,,2023-06-14 14:35:00,2023-06-14 14:35:02,2.625s,PASSED
"RC = getElementPropertyValue(danaAdviceResponse, ""responseCode"")",,,,2023-06-14 14:35:02,2023-06-14 14:35:02,0.042s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-14 14:35:02,2023-06-14 14:35:02,0.001s,PASSED
"verifyResponseStatusCode(danaAdviceResponse, 200)",,,,2023-06-14 14:35:02,2023-06-14 14:35:02,0.005s,PASSED
