Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
nationalPmtData1 = nationalPmtData,,,,2023-06-13 16:01:48,2023-06-13 16:01:48,0.001s,PASSED
"replacedNationalPmtData = nationalPmtData1.replaceAll("""""", ""\\"""")",,,,2023-06-13 16:01:48,2023-06-13 16:01:48,0.009s,PASSED
nationalPmtData = replacedNationalPmtData,,,,2023-06-13 16:01:48,2023-06-13 16:01:48,0.001s,PASSED
"println(""National Payment Data is : "" + replacedNationalPmtData)",,,,2023-06-13 16:01:48,2023-06-13 16:01:48,0.001s,PASSED
"verifyResponseStatusCode(danaInquiryResponse, 200)",,,,2023-06-13 16:01:48,2023-06-13 16:01:48,0.006s,PASSED
,,,,,,,
Test Cases/PaymentDanaCase(Saving),,,,2023-06-13 16:01:48,2023-06-13 16:01:56,8.572s,PASSED
currentTime = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.002s,PASSED
"formatter = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.002s,PASSED
formattedLocalDate = currentTime.format(formatter),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"println(""Local Date: "" + formattedLocalDate)",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
localDate = formattedLocalDate,,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
currentTime1 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.002s,PASSED
"formatter1 = DateTimeFormatter.ofPattern(""HHmmss"")",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
formattedLocalTime = currentTime1.format(formatter1),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"println(""Local Time: "" + formattedLocalTime)",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
localTime = formattedLocalTime,,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
formattedTransDateTime = formattedLocalDate + formattedLocalTime,,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"println(""Trans Date Time: "" + formattedTransDateTime)",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
transDateTime = formattedTransDateTime,,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.002s,PASSED
currentTime2 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"formatter2 = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
formattedSettlementDate = plusDays(1).format(formatter2),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"println(""SettlementDate: "" + formattedSettlementDate)",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
settlementDate = formattedSettlementDate,,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.002s,PASSED
currentTime3 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"formatter3 = DateTimeFormatter.ofPattern(""yyMMddHHmmss"")",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
formattedReferenceNumber = currentTime3.format(formatter3),,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"println(""Reference Number: "" + formattedReferenceNumber)",,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.002s,PASSED
referenceNumber = formattedReferenceNumber,,,,2023-06-13 16:01:49,2023-06-13 16:01:49,0.001s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/GET SIGNATURE SERVICE -  - emoney dana open denom payment""))",,,,2023-06-13 16:01:49,2023-06-13 16:01:51,1.609s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-13 16:01:51,2023-06-13 16:01:51,0.041s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-13 16:01:51,2023-06-13 16:01:51,0.003s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-13 16:01:51,2023-06-13 16:01:51,0.001s,PASSED
"danaPaymentResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/dana payment""))",,,,2023-06-13 16:01:51,2023-06-13 16:01:56,5.112s,PASSED
"RC = getElementPropertyValue(danaPaymentResponse, ""responseCode"")",,,,2023-06-13 16:01:56,2023-06-13 16:01:56,0.059s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-13 16:01:56,2023-06-13 16:01:56,0.001s,PASSED
"verifyResponseStatusCode(danaPaymentResponse, 200)",,,,2023-06-13 16:01:56,2023-06-13 16:01:56,0.005s,PASSED
,,,,,,,
Test Cases/AdviceDanaCase,,,,2023-06-13 16:01:56,2023-06-13 16:02:01,4.615s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/Advice/GET SIGNATURE SERVICE - dana Advice Payment""))",,,,2023-06-13 16:01:57,2023-06-13 16:01:58,0.894s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-13 16:01:58,2023-06-13 16:01:58,0.044s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-13 16:01:58,2023-06-13 16:01:58,0.001s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-13 16:01:58,2023-06-13 16:01:58,0.001s,PASSED
"danaAdviceResponse = sendRequest(findTestObject(""Postman/Advice/dana Payment Advice""))",,,,2023-06-13 16:01:58,2023-06-13 16:02:01,2.626s,PASSED
"RC = getElementPropertyValue(danaAdviceResponse, ""responseCode"")",,,,2023-06-13 16:02:01,2023-06-13 16:02:01,0.047s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-13 16:02:01,2023-06-13 16:02:01,0.000s,PASSED
"verifyResponseStatusCode(danaAdviceResponse, 200)",,,,2023-06-13 16:02:01,2023-06-13 16:02:01,0.003s,PASSED
