Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-14 12:13:02,2023-06-14 12:13:02,0.044s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-14 12:13:02,2023-06-14 12:13:02,0.001s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-14 12:13:02,2023-06-14 12:13:02,0.002s,PASSED
"danaInquiryResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/dana inquiry""))",,,,2023-06-14 12:13:02,2023-06-14 12:13:05,3.026s,PASSED
"RC = getElementPropertyValue(danaInquiryResponse, ""responseCode"")",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.042s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.002s,PASSED
"transactionData = getElementPropertyValue(danaInquiryResponse, ""transactionData"")",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.047s,PASSED
transactionData = transactionData,,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.001s,PASSED
"println(""transaction data is : "" + transactionData)",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.001s,PASSED
"nationalPmtData = getElementPropertyValue(danaInquiryResponse, ""nationalPmtData"")",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.050s,PASSED
nationalPmtData1 = nationalPmtData,,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.001s,PASSED
"replacedNationalPmtData = nationalPmtData1.replaceAll("""""", ""\\"""")",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.012s,PASSED
nationalPmtData = replacedNationalPmtData,,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.001s,PASSED
"println(""National Payment Data is : "" + replacedNationalPmtData)",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.001s,PASSED
"verifyResponseStatusCode(danaInquiryResponse, 200)",,,,2023-06-14 12:13:05,2023-06-14 12:13:05,0.006s,PASSED
,,,,,,,
Test Cases/PaymentDanaCase(Saving),,,,2023-06-14 12:13:05,2023-06-14 12:13:16,11.178s,PASSED
currentTime = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.005s,PASSED
"formatter = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
formattedLocalDate = currentTime.format(formatter),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"println(""Local Date: "" + formattedLocalDate)",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
localDate = formattedLocalDate,,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
currentTime1 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"formatter1 = DateTimeFormatter.ofPattern(""HHmmss"")",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
formattedLocalTime = currentTime1.format(formatter1),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"println(""Local Time: "" + formattedLocalTime)",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
localTime = formattedLocalTime,,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
formattedTransDateTime = formattedLocalDate + formattedLocalTime,,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"println(""Trans Date Time: "" + formattedTransDateTime)",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
transDateTime = formattedTransDateTime,,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
currentTime2 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"formatter2 = DateTimeFormatter.ofPattern(""MMdd"")",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
formattedSettlementDate = plusDays(1).format(formatter2),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"println(""SettlementDate: "" + formattedSettlementDate)",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
settlementDate = formattedSettlementDate,,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
currentTime3 = ZonedDateTime.now(ZoneOffset.ofHours(7)),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"formatter3 = DateTimeFormatter.ofPattern(""yyMMddHHmmss"")",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
formattedReferenceNumber = currentTime3.format(formatter3),,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
"println(""Reference Number: "" + formattedReferenceNumber)",,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.002s,PASSED
referenceNumber = formattedReferenceNumber,,,,2023-06-14 12:13:06,2023-06-14 12:13:06,0.001s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/GET SIGNATURE SERVICE -  - emoney dana open denom payment""))",,,,2023-06-14 12:13:06,2023-06-14 12:13:09,2.472s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-14 12:13:09,2023-06-14 12:13:09,0.036s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-14 12:13:09,2023-06-14 12:13:09,0.002s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-14 12:13:09,2023-06-14 12:13:09,0.001s,PASSED
"danaPaymentResponse = sendRequest(findTestObject(""Postman/emoney/opendenom Success/Saving/dana payment""))",,,,2023-06-14 12:13:09,2023-06-14 12:13:16,7.155s,PASSED
"RC = getElementPropertyValue(danaPaymentResponse, ""responseCode"")",,,,2023-06-14 12:13:16,2023-06-14 12:13:16,0.047s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-14 12:13:16,2023-06-14 12:13:16,0.001s,PASSED
"verifyResponseStatusCode(danaPaymentResponse, 200)",,,,2023-06-14 12:13:16,2023-06-14 12:13:16,0.006s,PASSED
"verifyElementPropertyValue(danaPaymentResponse, ""responseCode"", ""00"")",,,,2023-06-14 12:13:16,2023-06-14 12:13:16,0.066s,PASSED
,,,,,,,
Test Cases/AdviceDanaCase,,,,2023-06-14 12:13:16,2023-06-14 12:13:22,5.582s,PASSED
"signatureResponse = sendRequest(findTestObject(""Postman/Advice/GET SIGNATURE SERVICE - dana Advice Payment""))",,,,2023-06-14 12:13:17,2023-06-14 12:13:19,1.360s,PASSED
"signature = getElementPropertyValue(signatureResponse, ""signature"")",,,,2023-06-14 12:13:19,2023-06-14 12:13:19,0.037s,PASSED
"println(""signature service is :"" + signature)",,,,2023-06-14 12:13:19,2023-06-14 12:13:19,0.001s,PASSED
SERVICE_SIGNATURE = signature,,,,2023-06-14 12:13:19,2023-06-14 12:13:19,0.001s,PASSED
"danaAdviceResponse = sendRequest(findTestObject(""Postman/Advice/dana Payment Advice""))",,,,2023-06-14 12:13:19,2023-06-14 12:13:22,3.122s,PASSED
"RC = getElementPropertyValue(danaAdviceResponse, ""responseCode"")",,,,2023-06-14 12:13:22,2023-06-14 12:13:22,0.038s,PASSED
"println(""RC is : "" + RC)",,,,2023-06-14 12:13:22,2023-06-14 12:13:22,0.001s,PASSED
"verifyResponseStatusCode(danaAdviceResponse, 200)",,,,2023-06-14 12:13:22,2023-06-14 12:13:22,0.003s,PASSED
